image_id,category,variant,psnr,ssim
61z2cdonerL,electronics,0,12.820316860256572,0.8765610366710493
91uRU7-tsfL,furniture,0,9.920794383385365,0.5679713634882753
813qxa-IBkL,jewelry,0,4.451288626700245,0.5845266629677727
71dWDuAx3pL,furniture,0,21.0353492467395,0.8492490821966723
71rw1McbxdL,home_decor,0,18.21548085854093,0.7938040520268936
71Hwsy4+seL,apparel,0,7.701469733109069,0.5841025057383815
71ygxyn1u4L,apparel,0,18.601784323058254,0.9022491384307825
81nmcX0+2bL,furniture,0,7.726379187575488,0.5795237437790075
91APqRRt9zL,furniture,0,20.95219347192701,0.9253674959353121
71T8AdQU3lL,electronics,0,10.461853365767,0.7064576375852154
81KMKI2LkNL,jewelry,0,6.863402222579568,0.5555630214690053
71OvqFAYgzL,home_decor,0,10.428736533179553,0.9053328101253865
A14NmVxaIuL,home_decor,0,17.69203401009048,0.7204329954981287
81VXDtIpTEL,apparel,0,19.411168842901773,0.9208321561457801
91W1HqvXzhL,electronics,0,6.357865310968581,0.5973334033159012
81rJQXcJ68L,kitchen,0,13.536998705578451,0.88621476562309
81NWHEHJKXL,jewelry,0,5.500674580342418,0.6198269538103979
510ln6zDxxL,furniture,0,8.575989611622074,0.7448577918711826
81Js6Cli-LL,apparel,0,10.247630327072944,0.5201140575962243
91qQ973mrSL,furniture,0,14.481185410726793,0.6253451908836952
71dA5UkvDsL,electronics,0,5.878625369452416,0.6628742126046074
71SeN1m9rmL,apparel,0,14.528312747942136,0.8626012191439031
81AKpJWt1FL,furniture,0,9.035270099018401,0.7954464370065915
81J9WF7mGeL,home_decor,0,14.103989494616203,0.7399250823165989
61PIZCI9GXL,jewelry,0,21.822021275341452,0.780467433113843
81kGY42vKXL,home_decor,0,10.18562862875595,0.7712551784634639
61WSC3ShBrL,jewelry,0,12.760265681626228,0.8667113919622688
71rRfLAfjFL,outdoor,0,7.017039191413884,0.6414160032654674
51TjtGAVFiL,furniture,0,7.136804712078475,0.459750865239495
71A9ZTh7y5L,apparel,0,13.307898780269356,0.6602736087331076
71z0pd625QL,electronics,0,21.189672568685005,0.33544413312600346
81qa-sNGlKL,apparel,0,8.483266812426507,0.5996917904416101
71ZfXqgs9nL,electronics,0,6.988602795589132,0.5908660298298151
81aq5dzU7RL,furniture,0,6.784462137096806,0.5916117580414026
91TV0aBktwL,home_decor,0,10.125178082795836,0.6887913508729587
71UohnbKzlL,apparel,0,11.316597507608218,0.8537351252460765
713am4HyVLL,jewelry,0,11.404773103174959,0.8048930287391602
